#YOKOGAWA AQ6370
#Date: 03/04/2023 Time: 16:35
# A_WL(nm) A_I(mW) 	
1.550000E+3	0.000000E+0
1.550004E+3	0.000000E+0
1.550008E+3	0.000000E+0
1.550012E+3	3.133004E-12
1.550016E+3	6.874314E-12
1.550020E+3	12.749248E-12
1.550024E+3	0.000000E+0
1.550028E+3	14.576556E-12
1.550032E+3	0.000000E+0
1.550036E+3	6.399936E-12
1.550040E+3	11.086321E-12
1.550044E+3	12.727222E-12
1.550048E+3	23.089400E-12
1.550052E+3	0.000000E+0
1.550056E+3	6.216874E-12
1.550060E+3	28.528893E-12
1.550064E+3	8.567775E-12
1.550068E+3	0.000000E+0
1.550072E+3	6.949123E-12
1.550076E+3	31.754009E-12
1.550080E+3	0.000000E+0
1.550084E+3	0.000000E+0
1.550088E+3	0.000000E+0
1.550092E+3	10.976483E-12
1.550096E+3	307.204377E-15
1.550100E+3	6.625390E-12
1.550104E+3	395.504152E-15
1.550108E+3	4.460506E-12
1.550112E+3	0.000000E+0
1.550116E+3	0.000000E+0
1.550120E+3	0.000000E+0
1.550124E+3	0.000000E+0
1.550128E+3	19.969422E-12
1.550132E+3	0.000000E+0
1.550136E+3	0.000000E+0
1.550140E+3	505.458101E-15
1.550144E+3	1.567462E-12
1.550148E+3	4.515438E-12
1.550152E+3	5.073073E-12
1.550156E+3	12.070312E-12
1.550160E+3	0.000000E+0
1.550164E+3	0.000000E+0
1.550168E+3	0.000000E+0
1.550172E+3	0.000000E+0
1.550176E+3	0.000000E+0
1.550180E+3	21.823796E-12
1.550184E+3	20.798179E-12
1.550188E+3	8.994942E-12
1.550192E+3	8.085901E-12
1.550196E+3	4.644680E-12
1.550200E+3	0.000000E+0
1.550204E+3	3.089601E-12
1.550208E+3	11.394100E-12
1.550212E+3	0.000000E+0
1.550216E+3	0.000000E+0
1.550220E+3	0.000000E+0
1.550224E+3	8.568319E-12
1.550228E+3	0.000000E+0
1.550232E+3	18.856830E-12
1.550236E+3	13.765362E-12
1.550240E+3	0.000000E+0
1.550244E+3	13.614991E-12
1.550248E+3	24.277956E-12
1.550252E+3	0.000000E+0
1.550256E+3	212.589432E-15
1.550260E+3	16.561615E-12
1.550264E+3	4.084614E-12
1.550268E+3	0.000000E+0
1.550272E+3	175.951430E-15
1.550276E+3	0.000000E+0
1.550280E+3	0.000000E+0
1.550284E+3	0.000000E+0
1.550288E+3	7.631720E-12
1.550292E+3	2.376368E-12
1.550296E+3	4.084615E-12
1.550300E+3	0.000000E+0
1.550304E+3	0.000000E+0
1.550308E+3	0.000000E+0
1.550312E+3	29.043116E-12
1.550316E+3	0.000000E+0
1.550320E+3	0.000000E+0
1.550324E+3	0.000000E+0
1.550328E+3	0.000000E+0
1.550332E+3	0.000000E+0
1.550336E+3	0.000000E+0
1.550340E+3	0.000000E+0
1.550344E+3	0.000000E+0
1.550348E+3	0.000000E+0
1.550352E+3	0.000000E+0
1.550356E+3	4.958311E-12
1.550360E+3	0.000000E+0
1.550364E+3	2.571316E-12
1.550368E+3	7.233265E-12
1.550372E+3	0.000000E+0
1.550376E+3	0.000000E+0
1.550380E+3	13.423567E-12
1.550384E+3	9.930328E-12
1.550388E+3	0.000000E+0
1.550392E+3	0.000000E+0
1.550396E+3	0.000000E+0
1.550400E+3	0.000000E+0
1.550404E+3	0.000000E+0
1.550408E+3	17.660260E-12
1.550412E+3	0.000000E+0
1.550416E+3	0.000000E+0
1.550420E+3	0.000000E+0
1.550424E+3	1.053813E-12
1.550428E+3	322.650028E-15
1.550432E+3	0.000000E+0
1.550436E+3	6.024102E-12
1.550440E+3	590.807776E-15
1.550444E+3	0.000000E+0
1.550448E+3	0.000000E+0
1.550452E+3	14.123091E-12
1.550456E+3	13.619633E-12
1.550460E+3	0.000000E+0
1.550464E+3	0.000000E+0
1.550468E+3	1.862570E-12
1.550472E+3	0.000000E+0
1.550476E+3	337.390023E-15
1.550480E+3	761.088041E-15
1.550484E+3	0.000000E+0
1.550488E+3	13.998024E-12
1.550492E+3	0.000000E+0
1.550496E+3	0.000000E+0
1.550500E+3	0.000000E+0
1.550504E+3	0.000000E+0
1.550508E+3	5.665525E-12
1.550512E+3	0.000000E+0
1.550516E+3	0.000000E+0
1.550520E+3	9.847136E-12
1.550524E+3	0.000000E+0
1.550528E+3	7.931264E-12
1.550532E+3	8.131945E-12
1.550536E+3	2.413073E-12
1.550540E+3	14.147932E-12
1.550544E+3	0.000000E+0
1.550548E+3	0.000000E+0
1.550552E+3	5.676831E-12
