#YOKOGAWA AQ6370
#Date: 03/04/2023 Time: 16:37
# A_WL(nm) A_I(mW) 	
1.550000E+3	0.000000E+0
1.550004E+3	0.000000E+0
1.550008E+3	4.405211E-12
1.550012E+3	30.990535E-12
1.550016E+3	0.000000E+0
1.550020E+3	0.000000E+0
1.550024E+3	1.822968E-12
1.550028E+3	17.566974E-12
1.550032E+3	14.900211E-12
1.550036E+3	0.000000E+0
1.550040E+3	8.981109E-12
1.550044E+3	0.000000E+0
1.550048E+3	22.095089E-12
1.550052E+3	4.166580E-12
1.550056E+3	0.000000E+0
1.550060E+3	0.000000E+0
1.550064E+3	17.247973E-12
1.550068E+3	0.000000E+0
1.550072E+3	0.000000E+0
1.550076E+3	5.100196E-12
1.550080E+3	7.734623E-12
1.550084E+3	0.000000E+0
1.550088E+3	0.000000E+0
1.550092E+3	0.000000E+0
1.550096E+3	0.000000E+0
1.550100E+3	405.140277E-15
1.550104E+3	7.242020E-12
1.550108E+3	23.961093E-12
1.550112E+3	0.000000E+0
1.550116E+3	0.000000E+0
1.550120E+3	11.279302E-12
1.550124E+3	0.000000E+0
1.550128E+3	13.313189E-12
1.550132E+3	8.915319E-12
1.550136E+3	0.000000E+0
1.550140E+3	0.000000E+0
1.550144E+3	7.829620E-12
1.550148E+3	0.000000E+0
1.550152E+3	0.000000E+0
1.550156E+3	0.000000E+0
1.550160E+3	15.373507E-12
1.550164E+3	6.529582E-12
1.550168E+3	5.978605E-12
1.550172E+3	0.000000E+0
1.550176E+3	0.000000E+0
1.550180E+3	0.000000E+0
1.550184E+3	0.000000E+0
1.550188E+3	1.561358E-12
1.550192E+3	6.906053E-12
1.550196E+3	0.000000E+0
1.550200E+3	0.000000E+0
1.550204E+3	17.887818E-12
1.550208E+3	22.035859E-12
1.550212E+3	0.000000E+0
1.550216E+3	0.000000E+0
1.550220E+3	0.000000E+0
1.550224E+3	2.492173E-12
1.550228E+3	13.221707E-12
1.550232E+3	0.000000E+0
1.550236E+3	0.000000E+0
1.550240E+3	0.000000E+0
1.550244E+3	38.900737E-12
1.550248E+3	8.948616E-12
1.550252E+3	0.000000E+0
1.550256E+3	4.957169E-12
1.550260E+3	2.622056E-12
1.550264E+3	16.672554E-12
1.550268E+3	20.381636E-12
1.550272E+3	12.925868E-12
1.550276E+3	2.011166E-12
1.550280E+3	227.245213E-15
1.550284E+3	5.290891E-12
1.550288E+3	12.357981E-12
1.550292E+3	0.000000E+0
1.550296E+3	0.000000E+0
1.550300E+3	0.000000E+0
1.550304E+3	15.087488E-12
1.550308E+3	0.000000E+0
1.550312E+3	0.000000E+0
1.550316E+3	4.206098E-12
1.550320E+3	11.222215E-12
1.550324E+3	18.975452E-12
1.550328E+3	5.862804E-12
1.550332E+3	0.000000E+0
1.550336E+3	6.314218E-12
1.550340E+3	7.816709E-12
1.550344E+3	11.023245E-12
1.550348E+3	941.249633E-15
1.550352E+3	18.921450E-12
1.550356E+3	0.000000E+0
1.550360E+3	0.000000E+0
1.550364E+3	0.000000E+0
1.550368E+3	0.000000E+0
1.550372E+3	0.000000E+0
1.550376E+3	2.686252E-12
1.550380E+3	9.630692E-12
1.550384E+3	4.135929E-12
1.550388E+3	4.340149E-12
1.550392E+3	4.702871E-12
1.550396E+3	11.245711E-12
1.550400E+3	15.221063E-12
1.550404E+3	4.665251E-12
1.550408E+3	0.000000E+0
1.550412E+3	9.229710E-12
1.550416E+3	267.669225E-15
1.550420E+3	0.000000E+0
1.550424E+3	0.000000E+0
1.550428E+3	9.467965E-12
1.550432E+3	2.723524E-12
1.550436E+3	4.104735E-12
1.550440E+3	34.413318E-12
1.550444E+3	28.070150E-12
1.550448E+3	1.257343E-12
1.550452E+3	0.000000E+0
1.550456E+3	5.210644E-12
1.550460E+3	0.000000E+0
1.550464E+3	5.217235E-12
1.550468E+3	2.155875E-12
1.550472E+3	0.000000E+0
1.550476E+3	0.000000E+0
1.550480E+3	0.000000E+0
1.550484E+3	0.000000E+0
1.550488E+3	0.000000E+0
1.550492E+3	1.084022E-12
1.550496E+3	14.484291E-12
1.550500E+3	5.162241E-12
1.550504E+3	0.000000E+0
1.550508E+3	5.975298E-12
1.550512E+3	12.377134E-12
1.550516E+3	0.000000E+0
1.550520E+3	2.870804E-12
1.550524E+3	14.951262E-12
1.550528E+3	7.931964E-12
1.550532E+3	6.009351E-12
1.550536E+3	29.428393E-15
1.550540E+3	0.000000E+0
1.550544E+3	3.219844E-12
1.550548E+3	12.681077E-12
1.550552E+3	12.552727E-12
