0,1
191.87345608228262,-0.31756878023052604
191.87394863827663,-0.3159479909137808
191.87444119427062,-0.3141783039080719
191.8749337502646,-0.3126508805363162
191.87542630625862,-0.310965944126522
191.8759188622526,-0.3095416837359144
191.8764114182466,-0.3079697982554288
191.8769039742406,-0.3066579091720394
191.8773965302346,-0.3052259095647023
191.8778890862286,-0.3040355304054716
191.8783816422226,-0.3027677747676667
191.87887419821658,-0.3017083672135905
191.8793667542106,-0.3006258404482933
191.87985931020458,-0.29970740952178976
191.88035186619857,-0.2988269977074174
191.88084442219258,-0.298060108777618
191.88133697818657,-0.2973940846133125
191.88182953418058,-0.2967896648119004
191.88232209017457,-0.2963454066110829
191.88281464616855,-0.2959143381023821
191.88330720216257,-0.29569428587769697
191.88379975815656,-0.2954468177030296
191.88429231415054,-0.29544865158883504
191.88478487014456,-0.2953936738659311
191.88527742613854,-0.2956106840212258
191.88576998213253,-0.2957549216201416
191.88626253812654,-0.29617652614564083
191.88675509412053,-0.2965237174452815
191.88724765011455,-0.2971360766557243
191.88774020610853,-0.2976862059346248
191.88823276210252,-0.29847287802737377
191.88872531809653,-0.29922152729053897
191.88921787409052,-0.30016411205790017
191.8897104300845,-0.30110198997741744
191.89020298607852,-0.30218071330765284
191.8906955420725,-0.30329340623025924
191.89118809806652,-0.30448760795833874
191.8916806540605,-0.30575558173201767
191.8921732100545,-0.3070440819026148
191.8926657660485,-0.30844294496065583
191.8931583220425,-0.30980427756620577
191.89365087803648,-0.31130529676385255
191.8941434340305,-0.31271781428515766
191.89463599002448,-0.3142886568935679
191.8951285460185,-0.31573052231137755
191.89562110201248,-0.31733618170844413
191.89611365800647,-0.31878527600956996
191.89660621400049,-0.320389126135197
191.89709876999447,-0.32182290783253054
191.89759132598846,-0.3233878232841496
191.89808388198247,-0.32478318146932406
191.89857643797646,-0.3262726567525387
191.89906899397047,-0.3276058003351372
191.89956154996446,-0.3289850034356965
191.90005410595845,-0.3302314264156374
191.90054666195246,-0.3314681283252605
191.90103921794645,-0.3326026844122749
191.90153177394043,-0.33366801696245485
191.90202432993445,-0.3346651271008838
191.90251688592843,-0.3355341355544075
191.90300944192245,-0.33636813969331003
191.90350199791644,-0.33702011287435285
191.90399455391042,-0.33766576361431144
191.90448710990444,-0.33808434161297685
191.90497966589842,-0.3385174232814028
191.9054722218924,-0.3386904995612996
191.90596477788642,-0.338888543003792
191.9064573338804,-0.33880799271713724
191.90694988987443,-0.33875104480553575
191.9074424458684,-0.33841232306250535
191.9079350018624,-0.33808372165271683
191.9084275578564,-0.3374853834200442
191.9089201138504,-0.33687248407401693
191.9094126698444,-0.3360156806318155
191.9099052258384,-0.33511048138391697
191.9103977818324,-0.3339984865716783
191.91089033782637,-0.3327981015501633
